TR41-018287,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,4107168,Low,5640.28,1121,29/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,40.21,18.42398484,98.75549079,DCC_02-บ้านวังผางทางเข้าโรงเรียนวัดวังผาง,เทศบาลตำบล,แขวนบนเสา,ใช่,1151XF000002352,ใช่,1000001731,INST,460179040,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,,,,CEA04,พฤษภาคม,23.3,42.47,40.18,34.81,6.86,75.14,70.97,55.43,51.84000015,48.97000122,38.25,51.84000015,11.53177708,12.78401344,223.34,217.15,920.73,668,14275,121,,,121
TR41-018291,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,4107172,Low,4839.28,1093,22/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,39.38,18.37525381,98.77121287,DCC_xx บ้านหล่ายแก้ว (ตรงข้ามซอย 12),เทศบาลตำบล,,ใช่,1151XF000002844,ใช่,1000001315,INST,460179042,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,หมดประกัน,,,BGA04,ธันวาคม,33.09,61.94,40.17,50.14,19.34,67.65,49.27,58.33,46.68000031,33.99000168,40.24000168,46.68000031,24.12061245,17.47291176,219.09,219.16,698.81,421,17043,93,,,93
TR41-018292,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,4107173,Medium,21606.28,1031,25/1/2024,ผ่าน,ไม่ผ่าน,ไม่ผ่าน,6.46,18.39702221,98.74087197,DCC_xx บ้านศรีเตี้ยใต้ (ปากทางเข้าวัด),เทศบาลตำบล,,ใช่,1151XF000002897,ใช่,1000001261,INST,460179043,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,,,,BGA04,มีนาคม,4.1,6.59,4.72,7.31,2.5,9.45,7.99,10.37,6.519999981,5.510000229,7.159999847,7.159999847,23.33333333,18.59961658,228.69,228.37,597.55,142,2178,31,,,31
TR41-018318,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,4107199,Medium,20015.28,634,16/1/2024,ผ่าน,ไม่ผ่าน,ไม่ผ่าน,15.22,18.36906297,98.74900742,DCC_xx บ้านห้วยแพ่ง,ชนบท,,ใช่,1151XF000002931,ใช่,1000001579,INST,460179046,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,,,,BGA04,พฤษภาคม,9.31,18.23,24.16,14.61,8.04,26.77,35.03,20.89,18.47999954,24.18000031,14.42000008,24.18000031,24.30064977,29.98889506,226.79,224.28,683.47,406,6204,134,,,134
TR41-018335,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,4107216,Medium,24009.28,527,10/1/2024,ผ่าน,ไม่ผ่าน,ไม่ผ่าน,9.15,18.32439169,98.8143236,DCC_xx บ้านโฮ่งใต้ (วัดโฮ่งศีลาธรรม),เทศบาลตำบล,,ใช่,1151XF000002979,ใช่,1000001405,INST,460179048,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,,,,BGA01,มีนาคม,4.52,10.63,9.52,7.31,3.06,19.34,18.11,10.37,13.35000038,12.5,7.159999847,13.35000038,20.91617357,33.00399879,229.47,228.37,595.6,177,2674,27,,,27
TR41-018342,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,4107223,Low,4839.28,1093,22/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,39.38,18.37525381,98.77121287,DCC_xx บ้านหล่ายแก้ว (ตรงข้ามซอย 12),เทศบาลตำบล,,ใช่,1151XF000002844,ใช่,1000001315,INST,460179049,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,หมดประกัน,,,BGA04,ตุลาคม,33.09,61.94,40.17,50.14,19.34,67.65,49.27,58.33,46.68000031,33.99000168,40.24000168,46.68000031,24.12061245,17.47291176,219.09,219.16,698.81,421,17043,93,,,93
TR41-018343,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,4107224,Low,4839.28,1093,22/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,39.38,18.37525381,98.77121287,DCC_xx บ้านหล่ายแก้ว (ตรงข้ามซอย 12),เทศบาลตำบล,,ใช่,1151XF000002844,ใช่,1000001315,INST,460179050,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,หมดประกัน,,,BGA04,พฤศจิกายน,33.09,61.94,40.17,50.14,19.34,67.65,49.27,58.33,46.68000031,33.99000168,40.24000168,46.68000031,24.12061245,17.47291176,219.09,219.16,698.81,421,17043,93,,,93
TR41-018742,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,4107623,Low,4839.28,1093,22/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,39.38,18.37525381,98.77121287,DCC_xx บ้านหล่ายแก้ว (ตรงข้ามซอย 12),เทศบาลตำบล,,ใช่,1151XF000002844,ใช่,1000001315,INST,460179054,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,หมดประกัน,,,BGA04,สิงหาคม,33.09,61.94,40.17,50.14,19.34,67.65,49.27,58.33,46.68000031,33.99000168,40.24000168,46.68000031,24.12061245,17.47291176,219.09,219.16,698.81,421,17043,93,,,93
TR41-018744,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,4107625,Low,4839.28,1093,22/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,39.38,18.37525381,98.77121287,DCC_xx บ้านหล่ายแก้ว (ตรงข้ามซอย 12),เทศบาลตำบล,,ใช่,1151XF000002844,ใช่,1000001315,INST,460179056,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,หมดประกัน,,,BGA04,กรกฎาคม,33.09,61.94,40.17,50.14,19.34,67.65,49.27,58.33,46.68000031,33.99000168,40.24000168,46.68000031,24.12061245,17.47291176,219.09,219.16,698.81,421,17043,93,,,93
TR41-018745,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,4107626,Low,4839.28,1093,22/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,39.38,18.37525381,98.77121287,DCC_xx บ้านหล่ายแก้ว (ตรงข้ามซอย 12),เทศบาลตำบล,,ใช่,1151XF000002844,ใช่,1000001315,INST,460179057,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,หมดประกัน,,,BGA04,มิถุนายน,33.09,61.94,40.17,50.14,19.34,67.65,49.27,58.33,46.68000031,33.99000168,40.24000168,46.68000031,24.12061245,17.47291176,219.09,219.16,698.81,421,17043,93,,,93
TR41-019688,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,4108569,Low,4837.28,633,18/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,37.38,18.38559092,98.79979727,DCC_xx บ้านเหล่ายาวเหนือซอย 6,ชนบท,นั้งร้าน,ใช่,1151XF000002864,ใช่,1000001329,INST,460179075,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,,,,BGA04,พฤษภาคม,27.18,65.65,51.84,39.46,23.36,81.44,69.57,53.84,56.22000122,48.02000046,37.15999985,56.22000122,29.98808244,25.96155949,224.22,221.72,750.81,540,16637,133,,,133
TR41-020165,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,4109046,High (H1),48003.28,1048,22/1/2024,ไม่ผ่าน,ไม่ผ่าน,ไม่ผ่าน,3.31,18.42398484,98.75549079,DCC_02-บ้านวังผางทางไปบ้านแพะ,เทศบาลตำบล,แขวนบนเสา,ใช่,1151XF000002354,ใช่,1000001739,INST,460179083,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,,,,CEA04,พฤษภาคม,1.6,2.6,3.01,2.02,0.96,5.33,7.99,3.75,3.680000067,5.510000229,2.589999914,5.510000229,19.3175853,52.33967812,229.83,228.66,456.9,139,1147,48,,,48
TR41-020584,50,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,4109465,High (H1),48007.28,527,10/1/2024,ไม่ผ่าน,ไม่ผ่าน,ไม่ผ่าน,6.67,18.31971715,98.8143236,DCC_xx บ้านโฮ่งใต้ (วัดโฮ่งศีลาธรรม),เทศบาลตำบล,,ใช่,1151XF000002980,ใช่,1000001407,INST,460179090,1050010005,"TR., 50 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,,,,BGA04,มีนาคม,4.42,5.2,5.83,6.69,1.44,11.23,10.68,13.56,15.51000023,14.75,18.72999954,18.72999954,13.7946114,14.15977961,229.47,227.75,699.24,198,3480,27,,,27
TR41-020721,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,4109602,High (H1),48003.28,1048,22/1/2024,ไม่ผ่าน,ไม่ผ่าน,ไม่ผ่าน,3.31,18.42398484,98.75549079,DCC_02-บ้านวังผางทางไปบ้านแพะ,เทศบาลตำบล,แขวนบนเสา,ใช่,1151XF000002354,ใช่,1000001739,INST,460179092,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,,,,CEA04,พฤษภาคม,1.6,2.6,3.01,2.02,0.96,5.33,7.99,3.75,3.680000067,5.510000229,2.589999914,5.510000229,19.3175853,52.33967812,229.83,228.66,456.9,139,1147,48,,,48
