TR36-004230,30,1,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,33,362440,Low,9635.33,543,15/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,35.51,18.24772706,98.8959476,DCC_xx บ้านห้วยกองเลาะ หมู่ 9 บ้านโฮ่ง,ชนบท,แขวนบนเสา,ใช่,1151XF000002820,ใช่,1000001641,INST,460178281,1050000002,"TR., 30 KVA. 1 P 3 W,22-0.46-0.23 KV.",22,THAI TRAFO,หมดประกัน,,,BGA02,พฤษภาคม,24.04,30.45,0.9,0,29.55,45.04,1.27,0,103.5899963,2.920000076,0,103.5899963,94.25837321,94.51522349,221.43,218.86,802.38,276,3685,43,,,43
TR36-004424,30,1,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,33,362364,Low,5620.33,1019,5/2/2024,ผ่าน,ผ่าน,ไม่ผ่าน,20.07,18.39889834,98.71894083,DCC_02-บ้านเเพะใต้ ม.8 ต.หนองล่อง,เทศบาลตำบล,แขวนบนเสา,ใช่,1151XF000001870,ใช่,1001155448,INST,460178296,1050000002,"TR., 30 KVA. 1 P 3 W,22-0.46-0.23 KV.",22,THAI TRAFO,,,,CEA07,พฤษภาคม,16.91,22.06,0,0,22.06,26.17,0,0,60.18999863,0,0,60.18999863,100,100,227.67,226.85,362.24,125,2615,19,,,19
TR36-004504,30,1,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,33,362714,Low,4838.33,531,15/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,38,18.18390986,98.85270786,DCC_xx บ้านดอยโตนฝั่งตะวันตก,ชนบท,,ใช่,1151XF000002828,ใช่,1001264719,INST,460325218,1050000002,"TR., 30 KVA. 1 P 3 W,22-0.46-0.23 KV.",22,THAI TRAFO,,,,BGA01,พฤษภาคม,27.94,23.1,13.34,0,9.76,31,18.56,0,71.30000305,42.68999863,0,71.30000305,26.78375412,25.10088781,224.98,221.91,639.11,243,4474,31,,,31
TR36-004507,30,1,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,33,362717,Low,7202.33,511,19/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,2.46,18.36688212,98.75671451,บ้านท้องฝาย(ทุ่งปู่แดง),ชนบท,แขวนบนเสา,ใช่,11XFAA000095109,ใช่,1000001615,INST,460178310,1050000002,"TR., 30 KVA. 1 P 3 W,22-0.46-0.23 KV.",22,THAI TRAFO,หมดประกัน,,,BGA04,พฤษภาคม,0.49,0.63,0,0,0.63,3.2,0,0,7.360000134,0,0,7.360000134,0,0,229.9,229.67,231.47,87,72,11,,,11
TR36-004543,30,1,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,33,362753,Low,4821.33,514,18/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,21.47,18.36901846,98.79974643,DCC_xx ที่ดินจัดสรรหริภูญชัยเหล่ายาว,ชนบท,นั้งร้าน,ใช่,1151XF000002759,ใช่,1000001695,INST,460178318,1050000002,"TR., 30 KVA. 1 P 3 W,22-0.46-0.23 KV.",22,THAI TRAFO,,,,BGA04,พฤษภาคม,5.64,7.35,0,0,7.35,28.01,0,0,64.41999817,0,0,64.41999817,0,0,228.05,221.62,991.58,166,875,14,,,14
TR36-005620,160,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,33,86031,Medium,34510.33,552,11/1/2024,ไม่ผ่าน,ผ่าน,ไม่ผ่าน,10.68,18.33932772,98.76584089,DCC_02-บ้านน้ำเพอะพะดงมะเฟืองสามแยก,ชนบท,,ใช่,1151XF000002500,ใช่,1000001375,INST,460178323,1050010007,"TR., 160 KVA. 3 P 22-0.40 KV.DY 11",22,CHAROENCHAI,หมดประกัน,,,BGA01,กุมภาพันธ์,6.7,24.4,12.9,9.1,13.78,29.5,25.43,19.09,12.72000027,10.97000027,8.229999542,12.72000027,57.75862069,22.62901918,228.2,225.77,758,302,6030,52,,,52
TR36-006154,30,1,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,33,930504,Low,4803.33,503,18/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,3.33,18.36546176,98.80086245,02-สวนเกษตรหริภูณชัย  3,ชนบท,นั้งร้าน,ใช่,11XFAA000060312,ใช่,1000001693,INST,460178328,1050000002,"TR., 30 KVA. 1 P 3 W,22-0.46-0.23 KV.",22,THAIMAXWELL,,,,BGA04,พฤษภาคม,0.26,0.34,0,0,0.34,4.34,0,0,9.979999542,0,0,9.979999542,0,0,229.9,228.72,342.14,89,38,3,,,3
TR36-008011,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,33,931961,High (H1),48043.33,1137,2/2/2024,ไม่ผ่าน,ไม่ผ่าน,ไม่ผ่าน,43.34,18.42141227,98.70513147,DCC_xx บ้านวังสะแกงเหนือ,เทศบาลตำบล,นั้งร้าน,ใช่,1151XF000001886,ใช่,1000001809,INST,460178343,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAIMAXWELL,หมดประกัน,,,CEA07,พฤษภาคม,36.96,67.81,39.47,52.86,23.99,73.3,49.15,65.34,50.58000183,33.90999985,45.08000183,50.58000183,27.03259648,21.48144204,215.84,218.5,973.62,685,19975,137,,,137
TR36-008538,250,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,33,363102145,Medium,19206.33,551,19/1/2024,ผ่าน,ไม่ผ่าน,ไม่ผ่าน,6.99,18.38848287,98.80921004,DCC_xx ศูนย์พัฒนาลำใยหริภูญชัย บ้านเหล่ายยาว,ชนบท,นั้งร้าน,ใช่,1151XF000002338,ใช่,1000480968,INST,460325309,1050010009,"TR., 250 KVA. 3 P 22-0.40 KV.DY 11",22,EKARAT,,,,BGA04,พฤษภาคม,3.18,11.88,7.99,14.61,5.72,22.79,24.55,28.39,6.289999962,6.78000021,7.840000153,7.840000153,30.48143852,12.46533738,228.72,226.11,842.46,361,4360,51,,,51
TR36-010403,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,33,364246,Low,5640.33,1107,23/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,40.16,18.3791433,98.74958049,DCC_xx_บ้านสันปูเลย 4,เทศบาลตำบล,แขวนบนเสา,ใช่,11XFAA000089154,ใช่,1000785037,INST,460586799,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,,,,BGA04,มิถุนายน,36.82,63.21,40.71,55.61,19.47,69.15,47.75,57.13,47.70999908,32.95000076,39.41999817,47.70999908,23.44386636,19.20358559,217.32,217.22,493.62,647,17107,107,,1,107
TR36-010448,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,33,364291,High (H1),48120.33,1071,30/1/2024,ไม่ผ่าน,ไม่ผ่าน,ไม่ผ่าน,20.18,18.41672319,98.76006212,DCC_บ้านเหล่าปงเสือ(สี่แยก) ม.3 วังผาง,เทศบาลตำบล,แขวนบนเสา,ใช่,1151XF000002327,ใช่,1000827467,INST,460178363,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,,,,CEA04,มิถุนายน,18.04,39.24,30.11,8.8,26.88,44.19,33.28,9.92,30.48999977,22.95999908,6.840000153,30.48999977,66.21880998,65.94576038,221.97,220.97,729.44,346,8949,71,,,71
TR36-011739,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,33,930701185,High (H1),48015.33,1040,25/1/2024,ไม่ผ่าน,ไม่ผ่าน,ไม่ผ่าน,15.92,18.37710144,98.72952665,DCC_xx บ้านศรีเจริญสวนเกษตร 1,เทศบาลตำบล,,ใช่,1151XF000002923,ใช่,1000001323,INST,460178365,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,SIVALEE,หมดประกัน,,,BGA04,พฤษภาคม,10.29,20.09,9.12,15.38,9.55,23.06,19.55,26.32,15.90999985,13.48999977,18.15999985,18.15999985,38.64095089,14.91368055,225.09,222.25,855.59,317,5975,40,,,40
TR36-011757,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,33,930701203,Low,10432.33,553,17/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,32.67,18.36848402,98.78041613,DCC_xx บ้านเหล่ายาวใต้(สนามกีฬา),ชนบท,,ใช่,1151XF000002856,ใช่,1000001333,INST,460178367,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,SIVALEE,หมดประกัน,,,BGA04,พฤษภาคม,26.17,69.44,28.68,15.27,48.82,81.53,38.71,21.3,56.25999832,26.70999908,14.69999981,56.25999832,83.71990475,72.80627384,215.45,214.79,550,481,10241,53,,1,53
TR36-016128,160,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,33,934794,Low,4930.33,671,17/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,30.59,18.34928351,98.78140623,DCC_บ้านทุ่งโป่ง จุด 2,ชนบท,แขวนบนเสา,ใช่,11XFAA000083313,ใช่,1000011338,INST,460586809,1050010007,"TR., 160 KVA. 3 P 22-0.40 KV.DY 11",22,THAIMAXWELL,,,,BGA04,พฤษภาคม,20.02,61.63,39.56,37.6,22.87,86.39,63.55,62.18,37.25999832,27.40999985,26.81999969,37.25999832,33.21564954,22.18084103,220.02,216.7,992.84,1018,16029,171,,,171
TR37-000028,10,1,N1,,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,32,,,,,,,,,,18.40128268,98.74166708,06-คาปาบ้านเวียงหนองล่อง,เทศบาลตำบล,แขวนบนเสา,ใช่,11XFAA000031295,ไม่ใช่,,,,,,22,,,,,CEA05,,,,,,,,,,,,,,,,,,,,,,,,
TR37-000029,10,1,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,32,371097,Low,4800.32,500,7/2/2024,ผ่าน,ผ่าน,ไม่ผ่าน,,18.25050434,98.82582067,06-บ้านห้วยหละคุม คาปา,ชนบท,แขวนบนเสา,ใช่,11XFAA000030214,ใช่,1000001645,INST,460178402,1050000000,"TR., 10 KVA. 1 P 3 W,22/0.46-0.23 KV.",22,THAI TRAFO,หมดประกัน,,,BGA02,,,,,,,,,,,,,,,,,,,,,,,,
TR37-004904,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,32,12392,Low,4861.32,1144,15/6/2026,ผ่าน,ผ่าน,ไม่ผ่าน,61.97,18.38652409,98.74167653,DCC_xx_บ้านศรีเตี้ย ม.3,เทศบาลตำบล,แขวนบนเสา,ใช่,11XFAA000088962,ใช่,1000001669,INST,460325451,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,KITWUTTANA,,,,BGA04,มิถุนายน,55.61,115.22,65.24,60.54,51.92,126.88,74.08,67.66,87.55000305,51.11999893,46.68999863,87.55000305,43.42738589,41.70203261,214.83,213.27,552.08,1312,26943,144,,1,144
TR37-007335,250,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,32,149281,Medium,33724.32,669,12/1/2024,ไม่ผ่าน,ผ่าน,ไม่ผ่าน,24.56,18.28327563,98.83044934,DCC_xx บ้านห้วยแทงใต้,ชนบท,,ใช่,1151XF000002794,ใช่,1000001535,INST,460178441,1050010009,"TR., 250 KVA. 3 P 22-0.40 KV.DY 11",22,EFACEC,หมดประกัน,,,BGA02,พฤษภาคม,17.18,66.11,62.72,57.22,7.43,96.97,102.82,66.29,26.76000023,28.37999916,18.29999924,28.37999916,7.734479979,25.25932051,222.26,218.94,779.04,1065,21152,169,,,169
TR37-010119,50,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,32,91489,Medium,33653.32,541,5/5/2025,ไม่ผ่าน,ผ่าน,ไม่ผ่าน,53.07,18.34279153,98.81374101,DCC_xx บ้านเหล่าหมุ้น - สันลมจอย บ้านโฮ่ง,ชนบท,,ใช่,1151XF000002939,ใช่,1000001553,INST,460178449,1050010005,"TR., 50 KVA. 3 P 22-0.40 KV.DY 11",22,CHAROENCHAI,,,,BGA03,พฤษภาคม,37.66,28.39,25.06,28.1,3.19,39.02,35.15,40.78,53.84999847,48.50999832,56.27999878,56.27999878,7.811158798,8.26446281,225.22,220.82,789.85,535,9960,41,,,41
TR37-012047,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,32,363101519,High (H1),48003.32,1052,25/6/2024,ไม่ผ่าน,ไม่ผ่าน,ไม่ผ่าน,3.06,18.41622869,98.73724036,คขก.บ้านดงเหนือ,เทศบาลตำบล,แขวนบนเสา,ใช่,11XFAA000163880,ใช่,1000012240,INST,460745551,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,SIVALEE,,,,CEA04,พฤษภาคม,1.78,5.62,1.55,0.54,4.65,7.02,4.3,1.91,4.840000153,2.970000029,1.320000052,4.840000153,118.6770428,59.18367347,230.51,230.36,955.57,132,963,52,,,52
TR37-014013,160,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,32,3711631,Medium,33630.32,1137,22/2/2024,ไม่ผ่าน,ผ่าน,ไม่ผ่าน,30.61,18.42571415,98.79333833,DCC_xx บ้านหนองยวง(ใกล้วัด),เทศบาลตำบล,นั้งร้าน,ใช่,1151XF000002305,ใช่,1000827469,INST,460178498,1050010007,"TR., 160 KVA. 3 P 22-0.40 KV.DY 11",22,TIRA THAI,,,,CEA04,พฤษภาคม,23.84,61.23,44.87,59.14,15.19,82.17,58.06,71.99,35.43999863,25.04000092,31.04999924,35.43999863,18.53667393,17.92479502,221.96,219.77,772.9,736,20262,137,,,137
TR37-014024,160,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,32,3711642,Low,7230.32,666,11/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,30.99,18.34003792,98.78435596,DCC_xx บ้านสบล้อง,ชนบท,,ใช่,1151XF000002991,ใช่,1000001367,INST,460178500,1050010007,"TR., 160 KVA. 3 P 22-0.40 KV.DY 11",22,TIRA THAI,หมดประกัน,,,BGA04,พฤษภาคม,25.87,52.16,47.97,79.24,29.36,59.81,59.12,95.91,25.79000092,25.5,41.36000061,41.36000061,32.5305235,33.92757401,226.69,225.59,843.95,523,21800,166,,,166
TR37-014102,160,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,32,3711720,Medium,27232.32,1173,2/2/2024,ผ่าน,ไม่ผ่าน,ไม่ผ่าน,32.29,18.40626569,98.72725132,DCC_02-บ้านต้นผึ้งกลาง ม.2 ต.หนองล่อง,เทศบาลตำบล,นั้งร้าน,ใช่,1151XF000002376,ใช่,1001204875,INST,460178502,1050010007,"TR., 160 KVA. 3 P 22-0.40 KV.DY 11",22,TIRA THAI,,,,CEA07,พฤษภาคม,22,45.79,59.32,47.38,12.42,69.76,89.07,65.03,30.07999992,38.40999985,28.04000092,38.40999985,16.70273461,19.36478156,219.69,215.84,748.47,1252,18456,173,,,173
TR37-017578,50,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,32,383102097,Medium,19248.32,1073,30/1/2024,ผ่าน,ไม่ผ่าน,ไม่ผ่าน,48.17,18.43800651,98.73644869,บ้านล้องธาร,เทศบาลตำบล,แขวนบนเสา,ใช่,11XFAA000108750,ใช่,1000028176,INST,460633973,1050010005,"TR., 50 KVA. 3 P 22-0.40 KV.DY 11",22,EKARAT,,,,CEA05,พฤษภาคม,35.76,25.99,25.88,25.57,0.41,36.83,30.88,36.61,50.83000183,42.61000061,50.52000046,50.83000183,0.942665289,11.19631902,221.95,220.5,763.33,428,9092,73,,,73
TR38-001848,160,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,31,382065,Medium,19225.31,619,12/1/2024,ผ่าน,ไม่ผ่าน,ไม่ผ่าน,25.44,18.32194406,98.78340332,DCC_xx บ้านเเพ่งในบ้าน,ชนบท,,ใช่,1151XF000002955,ใช่,1000001399,INST,460178526,1050010007,"TR., 160 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,,,,BGA01,พฤษภาคม,15.23,49.59,42.34,13.64,32.76,86.32,69.53,20.55,37.22999954,29.97999954,8.859999657,37.22999954,61.23898835,65.05102041,228.16,225.61,443.3,412,11867,119,,,119
TR38-003655,160,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,31,383103981,Low,5711.31,1071,7/2/2024,ผ่าน,ผ่าน,ไม่ผ่าน,11.65,18.4133957,98.80822997,DCC_02-บ้านล้องเครือกราว (แม่ชี) ม.5 หนองยวง,เทศบาลตำบล,นั้งร้าน,ใช่,1151XF000000207,ใช่,1000001373,INST,460178536,1050010007,"TR., 160 KVA. 3 P 22-0.40 KV.DY 11",22,EKARAT,,,,CEA04,พฤษภาคม,6.52,13.4,18.29,13.51,4.8,25.13,35.54,20.08,10.84000015,15.32999992,8.659999847,15.32999992,21.39380531,32.0371517,225.43,219.77,554.53,428,5488,71,,,71
TR38-004223,30,1,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,31,3900082,Medium,24013.31,506,18/1/2024,ผ่าน,ไม่ผ่าน,ไม่ผ่าน,13.47,18.3832976,98.81844801,02บ้านเหล่ายาวเหนือ,ชนบท,แขวนบนเสา,ใช่,11XFAA000032859,ใช่,1000001549,INST,460178541,1050000002,"TR., 30 KVA. 1 P 3 W,22-0.46-0.23 KV.",22,EKARAT,,,,BGA03,พฤษภาคม,8.12,10.01,0.58,0,9.43,17.25,0.32,0,39.66999817,0.74000001,0,39.66999817,89.04627007,96.35742743,229,227.5,689.09,106,5359,6,,,6
TR38-004979,30,1,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,31,3900838,Low,4808.31,517,13/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,8.3,18.233946,98.83201221,DCC_xx ป่าพลูถนน ลำพูน - ลี้,ชนบท,,ใช่,1151XF000002777,ใช่,1000001609,INST,460178560,1050000002,"TR., 30 KVA. 1 P 3 W,22-0.46-0.23 KV.",22,EKARAT,,,,BGA02,กุมภาพันธ์,7.11,9.27,0,0,9.27,10.82,0,0,24.88999939,0,0,24.88999939,0,0,228.18,228.04,411.49,101,1154,17,,,17
TR38-005124,30,1,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,31,3900983,Medium,19214.31,1030,3/2/2024,ผ่าน,ไม่ผ่าน,ไม่ผ่าน,14.75,18.40042587,98.76080302,DCC_02-บ้านสันเหมือง หมู่5 ต.หนองล่อง,เทศบาลตำบล,,ใช่,1151XF000002739,ใช่,1000001281,INST,460178570,1050000002,"TR., 30 KVA. 1 P 3 W,22-0.46-0.23 KV.",22,EKARAT,หมดประกัน,,,CEA05,มีนาคม,8.65,11.28,0,0,11.28,19.23,0,0,44.22999954,0,0,44.22999954,100,100,228.83,227.87,364.99,95,1365,30,,,30
TR38-008736,160,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,31,383179,Medium,38510.31,1071,7/1/2024,ไม่ผ่าน,ผ่าน,ไม่ผ่าน,10.27,18.28997156,98.81532343,DCC_xx บ้านห้วยกาน(สันฝาง),เทศบาลตำบล,,ใช่,1151XF000002837,ใช่,1000001625,INST,460178575,1050010007,"TR., 160 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,หมดประกัน,,,BGA01,กันยายน,10.27,34.21,18.54,18.41,15.72,34.21,18.54,18.41,14.75,8,7.940000057,14.75,44.22428331,44.22428331,228.42,228.42,829.06,236,9121,71,,,71
TR38-010498,50,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,31,506112,Medium,33647.31,594,27/1/2024,ไม่ผ่าน,ผ่าน,ไม่ผ่าน,47.37,18.37486964,98.68650408,DCC_xx บ้านหนองเขียด (ติดถนนใหย่ก่อนซอย4),ชนบท,นั้งร้าน,ใช่,1151XF000002887,ใช่,1000587711,INST,460325600,1050010005,"TR., 50 KVA. 3 P 22-0.40 KV.DY 11",22,ANSI,,,,BGA01,พฤษภาคม,32.71,32.49,25.15,13.21,16.79,44.24,37.27,21.08,61.04999924,51.43000031,29.09000015,61.04999924,44.0649259,38.35656497,227.07,225.31,547.22,300,8101,94,,,94
