TR38-010991,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,31,383746,High (H1),48016.31,1036,22/1/2024,ไม่ผ่าน,ไม่ผ่าน,ไม่ผ่าน,16.24,18.3820945,98.77492031,DCC_xx บ้านหล่ายแก้วพ่อหลวงทนขวามือ 38-010991,เทศบาลตำบล,,ใช่,1151XF000002843,ใช่,1000001317,INST,460178612,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,หมดประกัน,,,BGA04,พฤษภาคม,7.81,8.6,12.38,12.85,4,19.64,23.73,26.98,13.55000019,16.37000084,18.62000084,18.62000084,23.7363287,16.24733475,226.36,223.15,635.49,331,4371,36,,,36
TR38-011331,315,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,31,95000847,Low,4818.31,686,5/5/2025,ผ่าน,ผ่าน,ไม่ผ่าน,18.77,18.35557632,98.80096601,DCC_xx บ้านแพะโปร่งในบ้าน,ชนบท,นั้งร้าน,ใช่,1151XF000002766,ใช่,1000001335,INST,460178614,1050010010,"TR., 315 KVA. 3 P 22-0.40 KV.DY 11",22,ABB,,,,BGA04,พฤษภาคม,12.4,65.27,48.73,55.24,14.3,99.93,70.35,85.97,21.88999939,15.40999985,18.82999992,21.88999939,15.6995982,17.63902439,225.65,222.13,943.35,886,19916,186,,,186
TR38-014351,30,1,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,31,388226,Low,4811.31,508,17/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,11.42,18.34932483,98.73986456,DCC_02-บ้านดอยแดนหกแยก1,ชนบท,,ใช่,1151XF000002508,ใช่,1000480290,INST,460178658,1050000002,"TR., 30 KVA. 1 P 3 W,22-0.46-0.23 KV.",22,THAI TRAFO,,,,BGA01,พฤษภาคม,6.6,8.6,0,0,8.6,14.89,0,0,34.25,0,0,34.25,0,0,229.03,227.95,230.62,101,1217,8,,,8
TR38-015275,50,3,N1,,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,31,,,,,,,,,5.59,18.33866642,98.81734982,06-สถานีจ่ายไฟอ.บ้านโฮ่ง,เทศบาลตำบล,แขวนบนเสา,ใช่,11XFAA000039600,ไม่ใช่,,,,,,22,,,,,BGA02,พฤษภาคม,3.26,2.35,2.35,2.35,0,4.04,4.04,4.04,5.579999924,5.579999924,5.579999924,5.579999924,0,0,230.93,230.92,4.2,81,817,1,,,1
TR38-018520,250,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,31,384026,Medium,38528.31,1104,8/1/2024,ไม่ผ่าน,ผ่าน,ไม่ผ่าน,28.23,18.29850686,98.81561333,DCC_xx บ้านห้วยกานตรงข้ามศูนย์ปกครอง38-01852,เทศบาลตำบล,,ใช่,1151XF000002879,ใช่,1000001593,INST,460178700,1050010009,"TR., 250 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,,,,BGA02,พฤศจิกายน,26.3,97.93,93.05,94.02,4.36,117.84,97.17,90.93,32.52000046,26.81999969,25.10000038,32.52000046,3.084210526,15.55206903,225.38,220.03,479.12,779,41881,104,,,104
TR38-019485,250,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,31,384991,Low,8117.31,626,16/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,17.03,18.25809617,98.83665375,DCC_xx ทุ่งม่านทานตะวัน,ชนบท,,ใช่,1151XF000002805,ใช่,1000001583,INST,460178711,1050010009,"TR., 250 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,หมดประกัน,,,BGA02,พฤษภาคม,10.33,31.23,34.95,45.7,12.55,56.78,60.05,67.68,15.67000008,16.56999969,18.68000031,18.68000031,22.5420093,10.04281611,210.49,207.19,994.44,960,13965,126,,,126
TR39-000801,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,30,961882,Low,4805.3,502,7/2/2024,ผ่าน,ผ่าน,ไม่ผ่าน,5.14,18.32270409,98.7726226,DCC_02 จัดสรรดอยกาญจน์ (บ้านโฮ่ง),ชนบท,,ใช่,1151XF000002504,ใช่,1000001755,INST,460178732,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAIMAXWELL,หมดประกัน,,,BGA01,พฤษภาคม,3.87,5.59,5.59,5.59,0,7.43,7.43,7.43,5.130000114,5.130000114,5.130000114,5.130000114,0,0,230.77,230.72,156.79,135,2427,2,,,2
TR39-000833,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,30,961914,Low,5664.3,1212,16/6/2026,ผ่าน,ผ่าน,ไม่ผ่าน,64.39,18.40979867,98.72095064,DCC_xx บ้านแพะใต้ 39-000833,เทศบาลตำบล,นั้งร้าน,ใช่,1151XF000002367,ใช่,1000001811,INST,460178734,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAIMAXWELL,,,,CEA07,พฤษภาคม,47.3,62.71,54,88.24,30.64,86.64,72.24,120.2,59.77999878,49.84999847,82.94000244,82.94000244,29.16321054,29.21026229,222.33,218.74,1180.01,1299,24591,212,,,212
TR39-000860,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,30,961941,Low,4868.3,1253,16/6/2026,ผ่าน,ผ่าน,ไม่ผ่าน,68.78,18.40882221,98.72992784,DCC_xx บ้านต้นผึ้ง,เทศบาลตำบล,นั้งร้าน,ใช่,1151XF000002370,ใช่,1001264555,INST,460178737,1050010201,"TR.,SEAL,100 KVA,3P,22-0.4/0.23 KV.DYN11",22,THAIMAXWELL,,,,CEA07,พฤษภาคม,54.64,98.45,69.66,68.67,28.91,130.09,83.7,84.35,89.76000214,57.75,58.20000076,89.76000214,24.7360419,30.90158986,220.25,216.06,888.45,1487,26214,253,,,253
TR39-000867,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,30,961948,Medium,20106.3,1028,22/1/2024,ผ่าน,ไม่ผ่าน,ไม่ผ่าน,6.5,18.38957671,98.77514503,DCC_02-หล่ายแก้วในซอยซ้ายมือก่อนโกดัง,เทศบาลตำบล,,ใช่,1151XF000002753,ใช่,1000001321,INST,460178738,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAIMAXWELL,หมดประกัน,,,BGA04,กุมภาพันธ์,2.32,2.71,4.19,3.14,1.32,6.91,12.79,8.44,4.769999981,8.829999924,5.820000172,8.829999924,25.19920319,36.35394456,230.3,228.84,531.9,150,1324,28,,,28
TR39-000868,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,30,961949,Medium,19216.3,1052,6/2/2024,ผ่าน,ไม่ผ่าน,ไม่ผ่าน,16.82,18.42024179,98.78330031,DCC_xx สวนบ้านห้วยปันจ๊อย (หลังสุสาน),เทศบาลตำบล,นั้งร้าน,ใช่,1151XF000002330,ใช่,1000001743,INST,460178739,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAIMAXWELL,หมดประกัน,,,CEA04,มีนาคม,9.46,13.26,15.54,12.18,2.97,24.65,27.47,20.75,17.01000023,18.95000076,14.31999969,18.95000076,13.76281113,14.57389872,228.45,227.08,630.31,228,5792,52,,,52
TR39-000925,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,30,962006,Low,7339.3,644,12/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,39.15,18.3085455,98.82951715,DCC_xx บ้านห้วยปางค่า,ชนบท,,ใช่,1151XF000002952,ใช่,1000001479,INST,460178740,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAIMAXWELL,หมดประกัน,,,BGA02,พฤษภาคม,33.13,74.71,37.22,31.61,40.36,81.93,45.79,41.9,56.52999878,31.60000038,28.90999985,56.52999878,56.14462867,44.90626105,224.91,224.93,656.29,409,16343,144,,,144
TR39-000953,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,30,962034,Low,4907.3,536,26/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,7.85,18.34232544,98.71357506,DCC_02-บ้านหนองปลาสวาย(ปากล้อง)ขวามือ,ชนบท,,ใช่,1151XF000002731,ใช่,1000001481,INST,460178742,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAIMAXWELL,หมดประกัน,,,BGA01,พฤษภาคม,5.6,7.78,11.75,4.72,6.1,10.3,16.77,6.91,7.110000134,11.56999969,4.769999981,11.56999969,45.36082474,48.05768099,230.15,229.4,737.99,143,2909,36,,,36
TR39-001088,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,30,962169,Low,4906.3,540,24/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,6.36,18.34011047,98.70439554,DCC_02 บ้านปากล้องข้างน้ำปิง 39-001088,ชนบท,,ใช่,1151XF000002915,ใช่,1000001471,INST,460178745,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAIMAXWELL,หมดประกัน,,,BGA01,พฤษภาคม,5.63,4.99,17.14,2.24,13.72,8.15,15.78,3.62,5.619999886,10.89000034,2.5,10.89000034,110.9971276,71.83303085,228.99,229.12,833,148,3159,40,,,40
TR39-001192,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,30,962273,Low,4923.3,564,26/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,23.19,18.33747113,98.70886338,DCC_xx บ้านหนองปลาสวายหน้าโรงเรียน,ชนบท,,ใช่,1151XF000002726,ใช่,1000001473,INST,460178747,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAIMAXWELL,หมดประกัน,,,BGA01,พฤษภาคม,20.92,53.49,19.79,17.36,34.88,58.43,24.44,17.6,40.31999969,16.86000061,12.14000034,40.31999969,77.04104148,74.46999104,226.01,225.1,548.08,332,10104,64,,,64
TR39-001201,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,30,962282,Low,4927.3,560,9/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,27.6,18.2959596,98.80988832,DCC_xx บ้านป่าป๋วย วัดป่าขันติธรรม1,ชนบท,,ใช่,1151XF000002498,ใช่,1000001587,INST,460178748,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAIMAXWELL,,,,BGA01,พฤษภาคม,26.1,37.85,34.81,40.41,4.66,39.02,37.59,42.93,26.92000008,25.94000053,29.62000084,29.62000084,7.64128416,7.73799565,224.32,224.71,797.91,356,13980,60,,,60
TR39-001976,160,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,30,392597,Low,5811.3,1097,29/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,11.05,18.41444359,98.76218014,DCC_02-บ้านเหล่าปงเสือ,เทศบาลตำบล,นั้งร้าน,ใช่,1151XF000002344,ใช่,1000001763,INST,460178749,1050010007,"TR., 160 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,หมดประกัน,,,CEA04,พฤษภาคม,7.36,20.15,19.58,11.28,8.58,29.31,28.57,18.66,12.64000034,12.31999969,8.050000191,12.64000034,33.66006665,26.86177162,228.54,226.19,1110.37,254,6108,97,,,97
TR39-002006,160,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,30,392627,Medium,33723.3,1139,10/1/2024,ไม่ผ่าน,ผ่าน,ไม่ผ่าน,23.86,18.32534954,98.8143054,DCC_xx บ้านห้วยห้า(บ้านหนอง),เทศบาลตำบล,,ใช่,1151XF000002994,ใช่,1000001567,INST,460178760,1050010007,"TR., 160 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,,,,BGA01,พฤษภาคม,19.93,90.23,37.59,10.38,70.28,105.79,42.98,16.71,45.61999893,18.54000092,7.210000038,45.61999893,95.8683068,91.78752719,223,222.06,678.5,528,15915,139,,,139
TR39-003107,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,30,10022148,Medium,21600.3,0,7/2/2024,ผ่าน,ไม่ผ่าน,ไม่ผ่าน,,,,,,,ไม่ใช่,,ใช่,1000001433,INST,460325689,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,FULL LIGHT,หมดประกัน,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR40-000696,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,29,400413,High (H1),48035.29,656,27/1/2024,ไม่ผ่าน,ไม่ผ่าน,ไม่ผ่าน,35.09,18.36453501,98.69255012,DCC_xx บ้านท่ากอม่วง (เลยวัดท่ากอม่วง),ชนบท,,ใช่,1151XF000002889,ใช่,1000001459,INST,460178792,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,PEM,หมดประกัน,,,BGA04,มิถุนายน,33.44,58.27,47.63,38.97,16.66,57.53,49.51,44.98,39.70000076,34.15999985,31.04000092,39.70000076,20.66680472,13.53111433,222.36,222.37,950,543,17331,156,,,156
