TR41-008320,250,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,4112076,Low,4824.28,1127,31/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,24.16,18.42879555,98.74100693,DCC_02-บ้านท่าช้าง ม.3 ต.หนองสองห้อง,เทศบาลตำบล,นั้งร้าน,ใช่,1151XF000001895,ใช่,1000001793,INST,460178933,1050010009,"TR., 250 KVA. 3 P 22-0.40 KV.DY 11",22,TIRA THAI,,,,CEA05,พฤษภาคม,20.17,69.58,77.37,72.76,6.46,90.41,94.24,77.16,24.96999931,26.03000069,21.30999947,26.03000069,6.071850787,13.79155734,223.1,219.82,752.66,816,27376,127,,,127
TR41-008321,250,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,4112077,Low,4820.28,1121,30/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,20.08,18.42995326,98.75106198,DCC_xx บ้านเหล่าปงเสือ (ป้าย ม.9),เทศบาลตำบล,นั้งร้าน,ใช่,1151XF000002325,ใช่,1000001797,INST,460178934,1050010009,"TR., 250 KVA. 3 P 22-0.40 KV.DY 11",22,TIRA THAI,,,,CEA04,พฤษภาคม,14.61,43.32,54.19,60.65,14.77,65.8,70.16,82.88,18.17000008,19.37999916,22.88999939,22.88999939,17.77884841,13.56708688,223.7,221.72,709.84,545,21216,121,,,121
TR41-008322,250,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,4112078,Low,5620.28,1120,30/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,20.07,18.42371908,98.74900891,DCC_02-บ้านแพะย้อย ม.7 ต.วังผาง,เทศบาลตำบล,นั้งร้าน,ใช่,1151XF000002346,ใช่,1000001799,INST,460178935,1050010009,"TR., 250 KVA. 3 P 22-0.40 KV.DY 11",22,TIRA THAI,,,,CEA04,พฤษภาคม,16.51,69.58,68.99,41.25,27.13,76.5,76.54,64.81,21.12999916,21.13999939,17.89999962,21.13999939,30.34771383,9.58156156,222.9,222.18,746.46,554,23351,120,,,120
TR41-008325,250,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,4112081,Low,4819.28,1119,30/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,19.34,18.43135917,98.75620573,DCC_02-บ้านแพะขวาก ม.9 ต.วังผาง,เทศบาลตำบล,นั้งร้าน,ใช่,1151XF000002353,ใช่,1000001801,INST,460178938,1050010009,"TR., 250 KVA. 3 P 22-0.40 KV.DY 11",22,TIRA THAI,,,,CEA04,พฤษภาคม,15.77,54.19,65.23,50.7,11.52,69.83,72.3,67.66,19.29000092,19.96999931,18.69000053,19.96999931,14.62939611,3.468208092,223.23,222.5,781.04,592,23150,119,,,119
TR41-008329,250,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,4112085,Low,5620.28,1120,31/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,20.07,18.42398555,98.73504107,DCC_xx บ้านท่าช้าง(ต้นกอก) ม.3 ต.หนองสองห้อง,เทศบาลตำบล,นั้งร้าน,ใช่,1151XF000001897,ใช่,1000001795,INST,460178942,1050010009,"TR., 250 KVA. 3 P 22-0.40 KV.DY 11",22,TIRA THAI,,,,CEA07,พฤษภาคม,13.79,59.39,46.07,44.75,12.78,74.58,68.21,60.84,20.60000038,18.84000015,16.79999924,20.60000038,16.54411765,10.60948081,223.1,221.72,668.64,524,20379,120,,,120
TR41-010534,30,1,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,981261,Low,4803.28,506,17/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,3.32,18.35824511,98.78440742,DCC_02-บ้านเหล่ายาวใต้(สวนลำใยซอย 3 ซ้ายมือ),ชนบท,,ใช่,1151XF000002871,ใช่,1000001349,INST,460178946,1050000002,"TR., 30 KVA. 1 P 3 W,22-0.46-0.23 KV.",22,THAI TRAFO,,,,BGA04,มีนาคม,0.22,0.28,0,0,0.28,4.33,0,0,9.960000038,0,0,9.960000038,0,0,230.13,228.98,397.66,97,42,6,,,6
TR41-010540,30,1,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,981267,Low,4803.28,505,17/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,3.31,18.3563914,98.77708061,DCC_02-บ้านเหล่ายาวใต้ซอย4 ฝั่งขวามือ,ชนบท,,ใช่,1151XF000002873,ใช่,1000001345,INST,460178948,1050000002,"TR., 30 KVA. 1 P 3 W,22-0.46-0.23 KV.",22,THAI TRAFO,,,,BGA04,มีนาคม,0.95,1.24,0,0,1.24,4.32,0,0,9.93999958,0,0,9.93999958,0,0,229.8,229.08,359.8,96,75,5,,,5
TR41-010738,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,981465,Low,4839.28,1093,22/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,39.38,18.37525381,98.77121287,DCC_xx บ้านหล่ายแก้ว (ตรงข้ามซอย 12),เทศบาลตำบล,,ใช่,1151XF000002844,ใช่,1000001315,INST,460178950,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,หมดประกัน,,,BGA04,พฤษภาคม,35.16,61.94,40.17,50.14,19.34,67.65,49.27,58.33,46.68000031,33.99000168,40.24000168,46.68000031,24.12061245,17.47291176,219.09,219.16,698.81,421,17043,93,,,93
TR41-010874,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,981601,Low,4828.28,623,12/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,27.75,18.32483165,98.77977464,DCC_xx บ้านเเพ่งนอก,ชนบท,,ใช่,1151XF000002958,ใช่,1000001397,INST,460178954,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,,,,BGA01,กุมภาพันธ์,21.68,36.44,39.73,17.65,20.08,47.88,57.17,21.99,33.04000092,39.45000076,15.17000008,39.45000076,43.20846062,49.49397782,228.37,227.4,629.56,386,11048,123,,,123
TR41-010875,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,981602,Low,4839.28,644,12/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,38.74,18.31885449,98.78426027,DCC_xx บ้านเเพ่งกลาง,ชนบท,,ใช่,1151XF000002957,ใช่,1000001401,INST,460178955,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,,,,BGA01,พฤษภาคม,28.66,49.69,38.25,36.19,12.75,64.21,46.99,50.14,44.31000137,32.41999817,34.59999847,44.31000137,20.59739056,19.38779901,223.83,222.06,750.31,496,15474,144,,,144
TR41-010887,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,981614,Low,4830.28,623,17/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,29.83,18.35246736,98.78652417,DCC_xx บ้านสบล้องซอย 7 100/41-010887,ชนบท,,ใช่,1151XF000002990,ใช่,1000001365,INST,460178956,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,,,,BGA04,พฤษภาคม,23.32,49.6,37.11,14.54,34.42,56.6,56.12,18.88,39.06000137,38.72000122,13.02999973,39.06000137,63.09062391,48.06173099,223.69,221.72,709.68,527,11218,123,,,123
TR41-010892,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,981619,Low,4830.28,624,19/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,30.34,18.35825287,98.79090729,DCC_xx บ้านสันตับเต่า (หน้าวัดสันตับเต่า),ชนบท,,ใช่,1151XF000002872,ใช่,1000001357,INST,460178957,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,,,,BGA04,มิถุนายน,25.96,44.75,41.9,26.06,17.97,51.84,52.26,29.41,35.77000046,36.06000137,20.29999924,36.06000137,34.82136015,31.7942701,223.94,220.89,773.06,478,14173,124,,,124
TR41-010893,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,981620,Low,7234.28,633,18/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,34.4,18.36192271,98.79815456,DCC_xx บ้านเหล่ายาวใต้ซอย 3,ชนบท,นั้งร้าน,ใช่,1151XF000002868,ใช่,1000001359,INST,460178958,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,,,,BGA04,พฤษภาคม,25.04,49.27,34.73,24.38,23.85,61.98,54.76,33.09,42.77000046,37.79000092,22.84000015,42.77000046,47.92576971,32.61794208,224.22,221.72,746.06,539,12765,133,,,133
TR41-010903,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,981630,Low,4830.28,623,17/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,30.34,18.35411783,98.77708061,DCC_xx บ้านเหล่ายาวใต้ซอย 4,ชนบท,,ใช่,1151XF000002874,ใช่,1000001347,INST,460178959,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,,,,BGA04,พฤษภาคม,24.1,43.21,39.38,22.42,19.78,54.49,49.33,28.84,37.61000061,34.04999924,19.90999985,37.61000061,40.9416447,33.67069274,224.69,223.14,785.49,438,12480,123,,,123
TR41-011409,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,982136,Low,4820.28,633,18/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,20.08,18.37340243,98.79979727,DCC_xx บ้านเหล่ายาวเหนือซอย 1,ชนบท,นั้งร้าน,ใช่,1151XF000002859,ใช่,1000001337,INST,460178964,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,,,,BGA04,พฤษภาคม,14.61,41.97,29.98,20.08,21.08,52.37,39.3,30.24,36.13999939,27.12000084,20.87999916,36.13999939,45.47466133,32.74836423,224.22,223.14,755.07,351,10222,133,,,133
